id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
795263536877383955,Home in Apollo Bay  4.67  3  4  2,Colac Otway,-38.74636187215156,143.6663350232788,Entire home/apt,450.0,2,3,0.27,1,334,3
795566898254821046,Villa in Lorne  5.0  2  4  1 bath,Surf Coast,-38.49363,143.94748,Entire home/apt,473.0,2,4,0.44,4,155,4
796845746491067882,Home in Port Fairy  4.74  3  4  2.5,Moyne,-38.3781255,142.243141,Entire home/apt,498.0,2,23,2.01,4,63,23
796855270687280175,Home in Portland  4.67  1 bedroom  3  1 shared bath,Glenelg,-38.33412,141.60045,Private room,55.0,2,9,1.89,5,75,9
797194738592459341,Rental unit in Warrnambool  5.0  1 bedroom  1 bed  1 bath,Warrnambool,-38.36811,142.4778,Entire home/apt,178.0,2,6,0.52,2,349,6
797345024191523270,Hotel in Geelong  4.43  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.1489741,144.3591065,Private room,159.0,1,37,3.13,25,46,37
797584398218864439,Home in Skenes Creek  4.94  3  4  1 bath,Colac Otway,-38.72029,143.71496,Entire home/apt,424.0,2,35,3.03,1,147,35
797963392732461462,Home in Lorne  2  5  2,Surf Coast,-38.5385832,143.9733994,Entire home/apt,440.0,2,2,0.18,30,36,2
798217151512412001,Home in Ocean Grove  4.67  5  6  3,Greater Geelong,-38.27007,144.54494,Entire home/apt,1554.0,2,9,0.81,123,117,9
798311062407191740,Home in Armstrong Creek  5.0  3  4  2,Greater Geelong,-38.24456,144.38124,Entire home/apt,250.0,2,6,0.53,1,0,6
798313808149290673,Home in Grovedale  4.96  4  5  2,Greater Geelong,-38.19685,144.34813,Entire home/apt,463.0,1,52,4.59,1,165,52
798738352608842218,Cabin in Lorne  4.77  1 bedroom  1 bed  1 bath,Surf Coast,-38.54093,143.96938,Entire home/apt,250.0,2,22,1.98,1,52,22
798801726062841825,Home in Warrnambool  4.75  3  6  1 bath,Warrnambool,-38.3888886029355,142.4711703232788,Entire home/apt,243.0,2,20,1.84,1,222,20
799012442439332961,Home in Torquay  2  2  1 bath,Surf Coast,-38.33046017848449,144.32118167510518,Entire home/apt,303.0,1,1,1.0,1,322,1
799025906081545268,Home in Warrnambool  4.67  2  2  2,Warrnambool,-38.38518,142.48935,Entire home/apt,286.0,2,3,0.27,1,45,3
799043561614645346,Home in Torquay  4.93  3  4  2,Surf Coast,-38.311604291667166,144.3463360145688,Entire home/apt,514.0,2,29,2.67,1,318,29
799557664863225812,Home in Warrnambool  5.0  2  2  1 bath,Warrnambool,-38.39632,142.51517,Entire home/apt,286.0,2,10,0.9,5,29,10
799733954598485088,Home in Saint Leonards  3  3  2,Greater Geelong,-38.18551,144.71166,Entire home/apt,375.0,2,2,0.18,1,352,2
799797484167766397,Home in Rocklands  5.0  3  6  1.5,Southern Grampians,-37.21099,141.96937,Entire home/apt,275.0,2,5,0.48,2,352,5
799797797675290990,Home in Rocklands  2  3  1.5,Southern Grampians,-37.2115,141.96807,Entire home/apt,250.0,2,2,0.21,2,348,2
800196255789355221,Home in Torquay  4.91  3  4  2,Surf Coast,-38.31579,144.32165,Entire home/apt,586.0,1,11,1.25,2,75,11
800351689014190676,Home in Ocean Grove  4.70  4  5  2.5,Greater Geelong,-38.26171,144.51564,Entire home/apt,839.0,2,10,0.9,14,107,10
800813436682910306,Home in Grovedale  4.74  3  3  1 bath,Greater Geelong,-38.2101986,144.3210348,Entire home/apt,261.0,1,79,9.05,1,0,79
800835498981690814,Home in East Geelong  5.0  3  4  3,Greater Geelong,-38.15443496608379,144.3730032074097,Entire home/apt,439.0,2,5,0.47,1,152,5
801037826424571519,Home in Mount Duneed  4.93  1 bedroom  1 bed  1 shared bath,Greater Geelong,-38.2204769844777,144.31797098368406,Private room,114.0,1,14,1.93,5,166,14
801732191105506124,Rental unit in Torquay  4.93  2  2  1 bath,Surf Coast,-38.31077,144.31999,Entire home/apt,450.0,2,41,3.66,1,293,41
801737597678953775,Home in Highton  5.0  2  3  1 bath,Greater Geelong,-38.1609972,144.3147174,Entire home/apt,287.0,1,27,2.33,1,0,27
801842896193036868,Home in Torquay  4  6  2.5,Surf Coast,-38.31246,144.32076,Entire home/apt,657.0,7,1,0.12,1,61,1
802196115671962356,Rental unit in Torquay  2  5  1 bath,Surf Coast,-38.33616255021349,144.31921638126434,Entire home/apt,220.0,3,2,0.67,1,330,2
802352849458934202,Hotel in Geelong  4.72  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.1489741,144.3591065,Private room,149.0,1,18,1.6,25,50,18
802521111971173696,Home in Warrnambool  4.89  3  3  2,Warrnambool,-38.37327,142.51929,Entire home/apt,650.0,1,9,1.03,1,99,9
803111061619001399,Rental unit in Marengo  4.82  1 bedroom  1 bed  1 bath,Colac Otway,-38.77058,143.6616,Entire home/apt,269.0,1,22,2.06,5,149,22
803118045624823376,Rental unit in Geelong  5.0  3  3  2,Greater Geelong,-38.14268994815974,144.357069574205,Entire home/apt,275.0,2,5,1.7,1,0,5
803164439965602032,Tiny home in Timboon  4.98  2  4  1 bath,Corangamite,-38.46757,142.96114,Entire home/apt,334.0,1,61,5.46,1,6,61
803166633105384670,Rental unit in Marengo  4.82  1 bedroom  1 bed  1 bath,Colac Otway,-38.77096,143.66156,Entire home/apt,255.0,1,34,3.25,5,146,34
803174781542119089,Home in Clifton Springs  4  5  2,Greater Geelong,-38.1667642,144.5576333,Entire home/apt,343.0,2,1,0.11,1,16,1
803218934338257363,Home in Warrnambool  4.92  2  2  2,Warrnambool,-38.3628669,142.4447572,Entire home/apt,529.0,2,49,4.4,1,238,49
803282700526886958,Home in Anglesea  5.0  4  5  2,Surf Coast,-38.4041744,144.1745819,Entire home/apt,450.0,2,22,3.08,1,64,22
803359516565737432,Guesthouse in Drysdale  4.88  1 bedroom  1 bed  1 bath,Greater Geelong,-38.17978,144.55911,Entire home/apt,167.0,1,8,0.72,1,248,8
803724773982236749,Home in Ocean Grove  4.73  3  6  2,Greater Geelong,-38.26979888277707,144.5213246718049,Entire home/apt,224.0,2,15,1.44,51,334,15
804520489144787037,Home in Anglesea  5.0  5  9  3.5,Surf Coast,-38.40089589999999,144.1921813,Entire home/apt,1157.0,2,5,0.52,18,219,5
804537135008288727,Home in Torquay  3  3  2.5,Surf Coast,-38.31319,144.32406,Entire home/apt,585.0,3,1,0.11,1,125,1
804574993729704559,Hotel in Geelong  4.50  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.1489741,144.3591065,Private room,150.0,1,12,1.08,25,118,12
804664030940773798,Hotel in Geelong  4.61  1 bedroom  1 bed  1 shared bath,Greater Geelong,-38.1489741,144.3591065,Private room,128.0,1,18,1.66,25,354,18
804887436771422055,Home in Charlemont  4.81  1 bedroom  1 bed  1 shared bath,Greater Geelong,-38.21406,144.35968,Private room,95.0,1,16,1.4,1,361,16
805082679722883803,Villa in Lorne  5.0  7  11  4,Surf Coast,-38.49311,143.94809,Entire home/apt,1628.0,2,3,0.3,4,142,3
805244224911307304,Home in Lorne  4  8  4,Surf Coast,-38.545474,143.9747876,Entire home/apt,1200.0,3,2,0.21,1,13,2
805313297516509161,Home in Ocean Grove  5.0  4  5  2.5,Greater Geelong,-38.27074273880598,144.5462461,Entire home/apt,854.0,2,5,0.45,1,326,5
805499000560876258,Home in Indented Head  5.0  3  4  2,Greater Geelong,-38.136760224066094,144.70480406931156,Entire home/apt,400.0,1,12,1.07,1,348,12
805639191517634106,Home in Casterton  4.86  3  3  1 bath,Glenelg,-37.58446,141.39628,Entire home/apt,204.0,1,41,3.68,1,0,41
805955192060554428,Home in Whittington  3  3  1 bath,Greater Geelong,-38.17663,144.39817,Entire home/apt,357.0,1,1,0.11,1,0,1
806026645084854918,Home in Cavendish  5.0  3  4  1.5,Southern Grampians,-37.5298679,142.0366434,Entire home/apt,250.0,2,5,0.57,1,166,5
807533963611586931,Home in Torquay  4.33  5  5  2.5,Surf Coast,-38.33261,144.30849,Entire home/apt,1028.0,2,3,0.32,18,102,3
807728042243397056,Home in Belmont  4.87  5  6  1.5,Greater Geelong,-38.17063,144.32736,Entire home/apt,296.0,2,23,2.16,51,253,23
808191012219332062,Home in Apollo Bay  4.69  3  6  2,Colac Otway,-38.7488823,143.6616441,Entire home/apt,660.0,2,13,1.16,65,255,13
808249612862109526,Home in Fairhaven  3  5  2.5,Surf Coast,-38.4621483,144.0938265,Entire home/apt,740.0,2,1,0.57,1,13,1
808270657639074520,Home in Barwon Heads  5.0  4  5  2.5,Greater Geelong,-38.26767,144.49215,Entire home/apt,529.0,2,3,0.29,1,328,3
808289051424125617,Home in Point Lonsdale  4.97  3  5  1 bath,Greater Geelong,-38.2745298,144.6093454,Entire home/apt,649.0,1,34,3.12,1,157,34
808916660143696867,Home in Lara  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.02881,144.42771,Private room,148.0,2,1,0.1,1,364,1
808925340909484909,Home in Jan Juc  5.0  3  3  1.5,Surf Coast,-38.35212,144.29275,Entire home/apt,595.0,2,3,0.29,12,131,3
809489075953158280,Home in Port Fairy  4.76  4  4  4,Moyne,-38.37682,142.24405,Entire home/apt,714.0,2,46,4.41,4,20,46
809611091456169536,Home in Grovedale  4.25  2  2  1 bath,Greater Geelong,-38.1932511,144.3416951,Entire home/apt,240.0,4,4,0.42,1,2,4
809789111174769017,Rental unit in Lorne  4.93  1 bedroom  1 bed  1 bath,Surf Coast,-38.54853,143.98432,Entire home/apt,337.0,2,15,1.42,1,50,15
809895699658514190,Cabin in Breamlea  4.93  2  5  1 bath,Greater Geelong,-38.29491,144.39136,Entire home/apt,410.0,2,14,1.31,18,343,14
810360867610471935,Home in Clifton Springs  2  2  2,Greater Geelong,-38.15897,144.57639,Entire home/apt,507.0,2,1,0.14,1,319,1
810441689851837585,Rental unit in Geelong West  5.0  1 bedroom  1 bed  1 bath,Greater Geelong,-38.1417,144.35092,Entire home/apt,300.0,2,20,2.61,3,153,20
810539596085953136,Home in Newcomb  4.60  3  4  1 bath,Greater Geelong,-38.16983,144.39191,Entire home/apt,414.0,2,15,2.27,18,356,15
810687054932321049,Guesthouse in Norlane  4.87  2  2  1 bath,Greater Geelong,-38.0896,144.34705,Entire home/apt,122.0,1,44,3.94,1,0,44
810992882746799341,Home in Port Fairy  5.0  4  5  3,Moyne,-38.3878419,142.2265941,Entire home/apt,342.0,2,4,0.51,112,107,4
811108000398767001,Home in Lorne  5.0  4  7  2,Surf Coast,-38.536701,143.971826,Entire home/apt,1314.0,2,5,0.52,3,141,5
811110058387403730,Home in Lorne  4.83  3  4  2,Surf Coast,-38.52856,143.9808,Entire home/apt,667.0,2,23,2.1,18,329,23
811144184204644445,Home in Torquay  5.0  4  5  2.5,Surf Coast,-38.31411,144.33275,Entire home/apt,1472.0,2,3,0.34,18,339,3
811144792099922186,Home in Mount Duneed  4.87  4  6  2,Greater Geelong,-38.2187209,144.3243314,Entire home/apt,460.0,2,23,2.23,1,120,23
811274230691568358,Home in Lorne  4.71  3  4  1.5,Surf Coast,-38.528,143.98108,Entire home/apt,644.0,2,28,2.67,18,292,28
811294131059230526,Home in Newcomb  2  2  1 bath,Greater Geelong,-38.16547,144.38962,Entire home/apt,280.0,4,1,0.1,12,65,1
811328308232382634,Home in Torquay  4.87  1 bedroom  1 bed  1 bath,Surf Coast,-38.32563,144.31795,Entire home/apt,506.0,2,45,4.13,18,318,45
811718458691702195,Home in Torquay  4.72  3  3  2,Surf Coast,-38.33446,144.32387,Entire home/apt,644.0,2,29,2.67,18,313,29
811787248572084065,Home in Geelong West  4.75  3  3  1.5,Greater Geelong,-38.1372732,144.3497256,Entire home/apt,249.0,2,7,0.69,1,0,7
812009950617355984,Home in Saint Leonards  4.46  3  3  2,Greater Geelong,-38.17288784149471,144.71046911481938,Entire home/apt,451.0,1,26,2.34,1,85,26
813218764061158632,Home in Barwon Heads  5.0  3  8  2,Greater Geelong,-38.28099,144.49015,Entire home/apt,605.0,2,3,0.28,40,88,3
813221172743966314,Home in Barwon Heads  4  4  2,Greater Geelong,-38.27761,144.49174,Entire home/apt,936.0,2,1,0.12,40,357,1
813359772194690230,Rental unit in Highton  5.0  1 bedroom  1 bed  1.5,Greater Geelong,-38.16619,144.32703,Entire home/apt,200.0,2,12,1.2,1,151,12
813372269989950271,Home in Geelong West  4.86  4  4  2,Greater Geelong,-38.14405,144.34677,Entire home/apt,249.0,2,21,5.12,1,311,21
813407520241353632,Boutique hotel in Noorat  5.0  1 bedroom  1 bed  1 shared bath,Corangamite,-38.19246,142.92684,Private room,115.0,1,6,0.62,6,301,6
813502888737958316,Home in Ocean Grove  5.0  3  4  2,Greater Geelong,-38.2687448,144.5179347,Entire home/apt,336.0,2,8,0.77,51,34,8
814197510982031509,Home in Port Fairy  5.0  3  4  1 bath,Moyne,-38.387702,142.22298,Entire home/apt,330.0,3,3,0.3,1,134,3
814821154998344763,Home in Queenscliff  4.18  3  5  1 bath,Queenscliffe,-38.26791,144.65892,Entire home/apt,320.0,2,11,1.13,1,255,11
814878959976714811,Home in Warrnambool  4.76  1 bedroom  1 bed  1 shared bath,Warrnambool,-38.37357,142.49084,Private room,73.0,1,58,5.35,1,21,58
814886568842914062,Home in Saint Leonards  5.0  5  9  3.5,Greater Geelong,-38.18408,144.70727,Entire home/apt,1143.0,2,5,0.49,1,160,5
814896590598879878,Home in Portarlington  3  5  2,Greater Geelong,-38.12291,144.63542,Entire home/apt,400.0,2,2,0.18,1,353,2
814916930087905405,Vacation home in Jan Juc  5.0  2  3  3,Surf Coast,-38.34594950411005,144.30417738854885,Entire home/apt,400.0,2,15,1.47,1,111,15
814975730629785966,Home in Herne Hill  4.83  3  4  1 bath,Greater Geelong,-38.13882,144.32509,Entire home/apt,281.0,1,6,0.56,2,297,6
815337582412592887,Home in Warrnambool  3  4  2,Warrnambool,-38.38985,142.4965,Entire home/apt,432.0,1,2,0.28,19,110,2
815409093043793578,Rental unit in Geelong  4.88  2  2  1.5,Greater Geelong,-38.1344939,144.354722,Entire home/apt,302.0,2,8,0.79,7,347,8
815480496186672581,Home in Portland  5.0  2  2  1 bath,Glenelg,-38.32975,141.60371,Entire home/apt,204.0,1,5,0.81,1,58,5
815717077635884931,Rental unit in Lara  5.0  1 bedroom  1 bed  1 bath,Greater Geelong,-38.00948,144.41039,Entire home/apt,225.0,1,36,4.11,3,340,36
816140036844755449,Tiny home in Koroit  4.86  1 bedroom  1 bed  1 bath,Moyne,-38.29076,142.36039,Entire home/apt,123.0,1,21,2.18,1,17,21
816154300405837038,Cabin in Hordern Vale  4.82  2  2  2,Colac Otway,-38.80707,143.49943,Entire home/apt,257.0,2,11,1.17,5,324,11
816250573852450657,Home in Jan Juc  4.94  1 bedroom  1 bed  1 bath,Surf Coast,-38.3390805,144.3043459,Entire home/apt,311.0,2,31,2.85,18,354,31
816256772007978586,Rental unit in Barwon Heads  4.90  2  2  2,Greater Geelong,-38.27762,144.49273,Entire home/apt,460.0,2,10,0.96,11,10,10
816452612315101813,Home in Wye River  4.96  1 bedroom  1 bed  1 bath,Colac Otway,-38.6405779,143.8924225,Entire home/apt,920.0,1,24,2.56,1,228,24
816847177123820029,Home in Port Fairy  4.94  4  4  3,Moyne,-38.38742,142.24284,Entire home/apt,950.0,2,16,1.78,1,289,16
817083148197019774,Home in Ocean Grove  3  3  2,Greater Geelong,-38.26507,144.52283,Entire home/apt,550.0,2,2,0.23,1,355,2
817633075393024189,Home in Norlane  5.0  3  4  2,Greater Geelong,-38.0928,144.35446,Entire home/apt,212.0,2,3,0.32,42,353,3
817764337842705169,Home in Torquay  5.0  2  2  1 private bath,Surf Coast,-38.31265,144.32333,Private room,274.0,1,4,0.6,6,70,4
818402516553353281,Home in Geelong  4.67  3  3  2.5,Greater Geelong,-38.15341,144.35483,Entire home/apt,304.0,2,6,0.63,42,167,6
818411718941281984,Cottage in Apollo Bay  4.97  1 bedroom  2  1 bath,Colac Otway,-38.73811527430688,143.61336789947512,Entire home/apt,330.0,2,31,3.04,2,0,31
818530916159749624,Home in Port Fairy  4.96  4  8  2,Moyne,-38.38531056588192,142.2426238283515,Entire home/apt,871.0,3,26,2.69,4,7,26
819057074465405791,Rental unit in Geelong  4.88  2  2  2,Greater Geelong,-38.154892716452025,144.35701620370483,Entire home/apt,283.0,1,84,7.9,1,0,84
819121819997151694,Guesthouse in Warrnambool  5.0  1 bedroom  1 bed  1 bath,Warrnambool,-38.37586,142.49991,Entire home/apt,164.0,1,65,6.17,1,142,65
819898976285903733,Home in Ocean Grove  5.0  3  3  1.5,Greater Geelong,-38.27092,144.54608,Entire home/apt,250.0,2,12,1.41,1,48,12
819937554622237259,Home in Armstrong Creek  4  4  2,Greater Geelong,-38.2269,144.35042,Entire home/apt,145.0,2,2,0.41,1,73,2
820501109452230324,Cabin in Apollo Bay  4.89  1 bedroom  1 bed  1 bath,Colac Otway,-38.73799098383154,143.6132176957703,Entire home/apt,315.0,2,18,1.74,2,352,18
820753683044606799,Home in Jan Juc  4  5  2,Surf Coast,-38.35096168592325,144.29597787559032,Entire home/apt,611.0,3,1,0.11,1,128,1
821173534912581809,Home in Birregurra  5.0  3  4  1.5,Colac Otway,-38.34212,143.78811,Entire home/apt,300.0,2,6,0.65,1,0,6
821208839005406762,Hotel in Geelong  4.89  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.148754,144.359177,Private room,141.0,1,9,0.86,25,117,9
821223901895932422,Home in Jan Juc  4.67  3  4  2,Surf Coast,-38.34141,144.30047,Entire home/apt,700.0,2,3,0.31,14,110,3
822180191801022792,Home in Ocean Grove  4.80  3  4  1.5,Greater Geelong,-38.2650316,144.5209986,Entire home/apt,354.0,2,5,0.49,51,78,5
822200950822471194,Home in Belmont  4.77  1 bedroom  1 bed  1 shared bath,Greater Geelong,-38.17512,144.341,Private room,91.0,1,44,4.39,1,83,44
822232649622202337,Home in Newtown  1 bedroom  1 bed  1 bath,Greater Geelong,-38.15729,144.34905,Entire home/apt,176.0,2,1,0.16,1,355,1
822718664918707631,Home in Warrnambool  4.86  3  3  1 bath,Warrnambool,-38.3877208,142.4905865,Entire home/apt,334.0,2,7,0.89,112,158,7
822795409267950350,Home in Ocean Grove  4.86  3  4  2,Greater Geelong,-38.26174,144.51574,Entire home/apt,332.0,2,14,1.33,54,15,14
823525117648328953,Home in Kennett River  4.91  3  3  1.5,Colac Otway,-38.66385,143.86048,Entire home/apt,459.0,1,11,1.45,1,155,11
823547116140509683,Home in Marengo  4.40  4  6  2,Colac Otway,-38.779844,143.662224,Entire home/apt,329.0,2,5,0.5,587,127,5
823563711639726162,Home in Apollo Bay  4  6  2,Colac Otway,-38.747405,143.668988,Entire home/apt,377.0,2,2,0.21,587,135,2
823565718402200101,Home in Apollo Bay  4.0  4  6  2,Colac Otway,-38.7423349,143.6745053,Entire home/apt,248.0,2,5,0.51,587,107,5
823583840252082480,Home in Skenes Creek  5  8  1 bath,Colac Otway,-38.7223845,143.7102324,Entire home/apt,428.0,2,2,0.59,587,165,2
824049063817852928,Home in Anglesea  3  4  1 bath,Surf Coast,-38.40497,144.18139,Entire home/apt,200.0,3,1,0.17,1,331,1
824171216842830491,Home in Barwon Heads  4.84  3  3  2.5,Greater Geelong,-38.2813639,144.4927727,Entire home/apt,413.0,2,25,2.78,51,15,25
824716718287986054,Townhouse in Barwon Heads  4.67  3  3  2,Greater Geelong,-38.26548,144.49078,Entire home/apt,937.0,2,3,0.29,153,30,3
824906681911580404,Home in Armstrong Creek  5.0  3  3  2,Greater Geelong,-38.2416,144.37911,Entire home/apt,450.0,2,8,0.81,1,0,8
824909557349941709,Home in Mount Duneed  5.0  2  3  1 bath,Greater Geelong,-38.22399,144.32383,Entire home/apt,180.0,2,6,0.6,2,122,6
825084184057932565,Home in Hamilton  4.98  2  2  2,Southern Grampians,-37.73341656000734,142.03725781291723,Entire home/apt,180.0,2,47,4.62,2,297,47
825445407722309381,Boutique hotel in Noorat  1 bedroom  1 bed  1 shared bath,Corangamite,-38.19167,142.92759,Private room,122.0,1,1,0.26,6,299,1
825545197074030137,Home in Apollo Bay  4.0  3  6  1 bath,Colac Otway,-38.74936,143.66353,Entire home/apt,500.0,4,3,0.31,16,168,3
825587536577775770,Home in Fairhaven  2  5  1.5,Surf Coast,-38.46323,144.0835,Entire home/apt,400.0,5,1,0.1,2,334,1
825589808341051842,Home in Saint Leonards  5.0  4  6  2,Greater Geelong,-38.18358,144.7001,Entire home/apt,220.0,2,6,0.59,1,0,6
825773851258704402,Home in Mount Duneed  5.0  4  5  2.5,Greater Geelong,-38.21923,144.32578,Entire home/apt,500.0,3,7,0.72,1,66,7
825792136353923519,Home in Hamilton  4.61  3  3  1 bath,Southern Grampians,-37.7449967285317,142.01523654162884,Entire home/apt,191.0,2,30,3.88,1,0,30
825801014436781168,Home in Corio  4.50  3  2,Greater Geelong,-38.080515479464026,144.36173994094133,Entire home/apt,178.0,1,8,0.76,2,321,8
825837836308451601,Bed and breakfast in Fyansford  5.0  1 bedroom  1 bed  1 private bath,Greater Geelong,-38.14696254661402,144.3072595819831,Private room,180.0,1,10,1.11,1,79,10
826336358838914384,Home in Torquay  4.86  2  2  1 bath,Surf Coast,-38.31084367392143,144.32529376190186,Entire home/apt,443.0,2,29,2.78,43,1,29
826498624153047636,Home in Herne Hill  4.75  3  4  1 bath,Greater Geelong,-38.13957,144.32496,Entire home/apt,270.0,2,8,0.99,51,254,8
826985085752104513,Rental unit in Queenscliff  5.0  3  4  2,Queenscliffe,-38.26949,144.66185,Entire home/apt,615.0,1,3,0.31,58,294,3
827190115684746043,Home in Separation Creek  4  10  4,Colac Otway,-38.6276841,143.9000225,Entire home/apt,2313.0,2,1,0.29,587,139,1
827255901323828109,Home in Saint Leonards  2  3  1 bath,Greater Geelong,-38.16822872873819,144.70985110849142,Entire home/apt,250.0,2,1,0.11,2,257,1
827319747646047972,Home in Saint Leonards  2  3  1 bath,Greater Geelong,-38.16799,144.7113,Entire home/apt,300.0,2,2,0.21,2,256,2
827618044525122800,Rental unit in Ocean Grove  4.67  1 bedroom  1 bed  1 bath,Greater Geelong,-38.2541253,144.5043282,Entire home/apt,156.0,2,6,0.59,2,13,6
827668492984506126,Home in Jan Juc  3  3  2,Surf Coast,-38.34468,144.29777,Entire home/apt,450.0,3,2,0.23,1,323,2
827711859544901486,Home in Portarlington  5.0  3  4  1 bath,Greater Geelong,-38.12104009999999,144.6397236,Entire home/apt,350.0,2,12,1.23,7,339,12
827727198418770309,Home in Marengo  4.91  2  3  1 bath,Colac Otway,-38.77572019999999,143.6633915,Entire home/apt,595.0,2,23,3.47,36,308,23
